PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT,Season,Team_Wins,Draft_Pick,Season_End_Year,winner
204067,Jarell Eddie,Jarell,1610612764,WAS,24.0,26,13,13,0.5,5.6,0.8,2.5,0.308,0.6,1.8,0.319,0.3,0.3,1.0,0.1,0.8,0.9,0.2,0.0,0.2,0.0,0.1,0.2,0.2,2.4,-1.3,4.4,0,0,4.5,46,39,44,25,60,60,50,64,22,18,28,54,59,1,66,58,63,58,66,57,58,60,68,62,56,42,59,22,1,59,1,2015-16,,,2016,0
1626185,Jarell Martin,Jarell,1610612763,MEM,22.0,27,10,17,0.37,14.1,2.0,4.3,0.466,0.0,0.1,0.0,1.7,2.3,0.726,1.4,1.7,3.2,0.6,0.7,0.3,0.3,0.6,2.1,1.6,5.7,-1.4,11.3,0,0,10.5,44,41,35,50,35,25,33,23,53,58,53,8,8,37,10,33,25,43,28,45,32,10,11,12,23,44,34,22,1,33,1,2015-16,,,2016,0
1626170,Jerian Grant,Jerian,1610612752,NYK,23.0,76,29,47,0.382,16.6,2.0,5.1,0.394,0.3,1.3,0.22,1.3,1.6,0.78,0.3,1.6,1.9,2.3,1.1,0.7,0.1,0.4,1.3,1.5,5.6,-2.2,12.6,0,0,11.7,10,15,7,48,27,24,21,51,37,27,46,13,15,22,51,37,42,9,15,20,48,20,38,14,26,55,25,22,1,27,1,2015-16,,,2016,0
1626202,Joe Young,Joe,1610612754,IND,24.0,41,19,22,0.463,9.4,1.5,4.1,0.367,0.2,1.1,0.217,0.5,0.6,0.8,0.1,1.1,1.2,1.6,0.8,0.4,0.0,0.1,0.7,0.6,3.8,-0.8,7.9,0,0,7.5,31,28,30,34,48,39,35,54,39,32,47,45,49,16,62,53,56,14,23,38,62,57,55,46,43,34,45,22,1,45,1,2015-16,,,2016,0
203613,Jonathon Simmons,Jonathon,1610612759,SAS,26.0,55,47,8,0.855,14.8,2.2,4.4,0.504,0.3,0.9,0.383,1.3,1.7,0.75,0.3,1.5,1.7,1.1,1.0,0.4,0.1,0.4,1.9,1.6,6.0,1.7,10.3,0,0,10.2,23,1,50,4,32,22,29,17,35,38,12,14,14,25,53,39,43,28,18,29,54,16,18,9,18,4,37,22,1,35,1,2015-16,,,2016,0
203895,Jordan McRae,Jordan,1610612739,CLE,25.0,22,10,12,0.455,8.9,1.5,3.5,0.436,0.5,1.0,0.455,1.0,1.3,0.75,0.2,0.7,0.9,1.1,0.7,0.1,0.0,0.4,0.8,1.0,4.5,2.0,7.2,0,0,7.4,49,41,46,35,50,37,38,29,26,36,5,20,25,25,59,60,62,25,30,61,57,24,53,29,34,2,49,22,1,47,2,2015-16,,,2016,0
1626175,Jordan Mickey,Jordan,1610612738,BOS,21.0,16,9,7,0.563,3.6,0.5,1.4,0.364,0.0,0.0,0.0,0.3,0.6,0.5,0.4,0.4,0.8,0.1,0.1,0.0,0.7,0.3,0.3,0.4,1.3,0.4,4.4,0,0,3.6,54,44,52,20,68,65,66,55,53,62,53,53,48,58,42,67,64,64,65,67,9,34,66,51,64,17,60,22,1,62,1,2015-16,,,2016,0
203962,Josh Huestis,Josh,1610612760,OKC,24.0,5,2,3,0.4,11.0,1.0,2.4,0.417,0.8,1.2,0.667,0.0,0.8,0.0,0.4,1.6,2.0,0.0,0.6,0.2,0.4,0.0,0.6,0.4,2.8,0.4,6.4,0,0,6.8,65,64,65,44,41,53,51,39,11,30,2,65,41,65,39,36,39,65,39,54,24,65,58,52,53,16,53,22,1,52,1,2015-16,,,2016,0
1626196,Josh Richardson,Josh,1610612748,MIA,22.0,52,29,23,0.558,21.3,2.4,5.2,0.452,1.0,2.2,0.461,0.8,1.2,0.667,0.4,1.7,2.1,1.4,0.7,0.7,0.5,0.4,2.1,1.2,6.6,0.8,14.0,0,0,13.4,28,15,29,21,14,17,19,25,6,11,4,23,27,48,38,35,38,18,32,19,18,19,14,24,13,14,19,22,1,19,1,2015-16,,,2016,0
1626147,Justin Anderson,Justin,1610612742,DAL,22.0,55,28,27,0.509,11.8,1.3,3.2,0.406,0.4,1.5,0.265,0.8,1.0,0.8,0.3,2.1,2.4,0.5,0.4,0.3,0.5,0.2,0.8,0.6,3.8,0.1,9.4,1,0,8.7,23,20,26,23,38,48,45,47,29,22,40,25,35,16,47,26,32,44,50,40,19,45,51,49,42,20,41,17,1,41,1,2015-16,,,2016,0
1626159,Justise Winslow,Justise,1610612748,MIA,20.0,78,46,32,0.59,28.6,2.5,5.9,0.422,0.4,1.5,0.276,1.0,1.5,0.684,1.0,4.1,5.2,1.5,1.2,0.9,0.3,0.6,2.4,1.2,6.4,1.4,17.3,0,0,15.9,9,4,22,15,4,15,13,36,28,23,39,17,16,45,20,6,9,16,14,10,28,11,9,22,14,5,12,22,1,13,1,2015-16,,,2016,0
1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,20.0,82,29,53,0.354,32.0,7.6,14.1,0.542,0.4,1.1,0.341,2.7,3.4,0.811,2.8,7.7,10.5,2.0,2.2,0.7,1.7,0.8,3.0,3.0,18.3,-1.6,38.8,52,0,35.9,1,15,4,51,1,1,2,11,32,34,22,3,3,14,1,1,1,11,4,18,2,4,1,4,1,46,1,1,1,1,1,2015-16,,,2016,1
203951,Keith Appling,Keith,1610612753,ORL,24.0,5,0,5,0.0,5.4,0.4,1.6,0.25,0.0,0.6,0.0,0.4,0.4,1.0,0.0,0.2,0.2,0.2,0.6,0.2,0.0,0.0,1.0,0.4,1.2,2.8,1.7,0,0,2.0,65,70,60,70,61,67,62,70,53,47,53,49,56,1,68,72,73,57,39,54,62,65,45,52,66,1,71,22,1,69,1,2015-16,,,2016,0
1626162,Kelly Oubre Jr.,Kelly,1610612764,WAS,20.0,63,31,32,0.492,10.7,1.4,3.3,0.427,0.4,1.3,0.316,0.5,0.8,0.633,0.4,1.7,2.1,0.2,0.5,0.3,0.1,0.3,1.6,0.8,3.7,-0.7,7.4,0,0,7.4,17,12,22,30,43,43,42,33,30,29,30,44,42,52,40,34,37,56,44,39,50,33,26,39,44,32,48,22,1,46,1,2015-16,,,2016,0
1626172,Kevon Looney,Kevon,1610612744,GSW,20.0,5,4,1,0.8,4.1,0.8,1.4,0.571,0.2,0.4,0.5,0.0,0.0,0.0,0.8,1.2,2.0,0.0,0.2,0.0,0.0,0.2,0.4,0.0,1.8,-4.4,4.0,0,0,4.0,65,58,68,6,66,58,65,7,41,52,3,65,66,65,25,47,39,65,61,67,62,45,64,66,62,66,61,22,1,60,1,2015-16,,,2016,0
204001,Kristaps Porziņģis,Kristaps,1610612752,NYK,20.0,72,28,44,0.389,28.4,5.2,12.3,0.421,1.1,3.4,0.333,2.8,3.3,0.838,1.8,5.5,7.3,1.3,1.7,0.7,1.9,0.4,2.8,3.1,14.3,0.2,31.1,21,0,29.2,13,20,11,46,5,3,4,38,4,5,24,2,4,12,8,2,2,21,7,15,1,25,3,2,3,19,2,2,1,2,1,2015-16,,,2016,0
203934,Lamar Patterson,Lamar,1610612737,ATL,24.0,35,23,12,0.657,11.3,0.8,2.3,0.35,0.3,1.4,0.245,0.5,0.6,0.727,0.1,1.3,1.4,1.1,0.7,0.3,0.1,0.1,1.3,0.7,2.4,0.9,6.1,0,0,5.9,38,24,46,11,40,58,56,61,34,26,42,47,47,33,64,44,51,26,34,50,56,58,37,44,57,12,54,22,1,53,1,2015-16,,,2016,0
1626204,Larry Nance Jr.,Larry,1610612747,LAL,23.0,63,14,49,0.222,20.1,2.5,4.8,0.527,0.0,0.2,0.1,0.5,0.7,0.681,1.6,3.3,5.0,0.7,0.7,0.9,0.4,0.3,2.0,0.9,5.5,-1.5,15.5,3,0,13.7,17,37,5,61,18,14,25,13,52,55,52,41,43,46,9,10,10,37,36,11,25,35,16,34,28,45,17,8,1,18,1,2015-16,,,2016,0
1626242,Luis Montero,Luis,1610612757,POR,23.0,12,6,6,0.5,3.5,0.4,1.6,0.263,0.1,0.8,0.111,0.3,0.3,0.75,0.0,0.3,0.3,0.1,0.3,0.0,0.0,0.2,0.1,0.3,1.2,-3.3,1.4,0,0,1.7,57,54,56,25,69,66,63,68,49,40,51,56,58,25,68,68,70,63,55,67,62,52,71,60,67,62,73,22,1,71,1,2015-16,,,2016,0
1626273,Marcelo Huertas,Marcelo,1610612747,LAL,33.0,53,8,45,0.151,16.4,1.8,4.3,0.422,0.3,1.2,0.262,0.5,0.5,0.931,0.3,1.4,1.7,3.4,1.5,0.5,0.1,0.3,1.4,0.6,4.5,0.4,12.0,0,0,11.2,26,46,10,65,28,36,32,37,36,31,41,40,52,6,45,42,44,3,9,26,47,41,33,45,35,18,27,22,1,29,1,2015-16,,,2016,0
1626209,Mario Hezonja,Mario,1610612753,ORL,21.0,79,33,46,0.418,17.9,2.3,5.3,0.433,0.8,2.4,0.349,0.6,0.7,0.907,0.4,1.9,2.2,1.4,1.2,0.5,0.2,0.2,1.6,0.7,6.1,0.0,11.7,0,0,11.9,8,9,9,43,23,18,18,30,9,8,19,36,46,7,44,30,35,19,13,25,36,49,28,41,17,22,31,22,1,24,1,2015-16,,,2016,0
1626149,Montrezl Harrell,Montrezl,1610612745,HOU,22.0,39,17,22,0.436,9.7,1.5,2.3,0.644,0.0,0.0,0.0,0.6,1.2,0.522,0.6,1.0,1.7,0.4,0.4,0.3,0.3,0.2,1.2,0.8,3.6,1.0,7.5,0,0,6.8,32,31,30,38,46,41,54,3,53,61,53,38,28,57,29,55,45,47,51,49,30,43,39,37,47,11,47,22,1,50,1,2015-16,,,2016,0
1626167,Myles Turner,Myles,1610612754,IND,20.0,60,32,28,0.533,22.8,4.4,8.8,0.498,0.1,0.2,0.214,1.5,2.0,0.727,1.1,4.4,5.5,0.7,1.1,0.4,1.4,0.4,2.6,2.0,10.3,-1.2,22.4,4,0,20.3,20,10,25,22,11,7,8,20,50,53,48,10,10,33,18,5,5,38,16,31,3,18,5,8,7,38,7,6,1,8,1,2015-16,,,2016,0
202357,Nemanja Bjelica,Nemanja,1610612750,MIN,28.0,60,20,40,0.333,17.9,1.8,3.9,0.468,0.8,2.1,0.384,0.7,0.9,0.727,0.8,2.7,3.5,1.4,0.8,0.4,0.4,0.2,2.6,1.0,5.1,-2.1,13.0,3,0,12.4,20,26,15,53,22,34,36,22,11,13,11,34,38,33,24,17,19,20,25,30,27,52,7,30,30,54,23,8,1,22,1,2015-16,,,2016,0
203999,Nikola Jokić,Nikola,1610612743,DEN,21.0,80,31,49,0.388,21.7,3.8,7.5,0.512,0.4,1.1,0.333,1.9,2.4,0.811,2.3,4.7,7.0,2.4,1.3,1.0,0.6,0.7,2.6,2.5,10.0,1.2,25.4,16,0,22.9,5,12,5,47,12,8,10,15,33,35,24,6,6,15,4,3,4,8,11,7,10,6,6,5,8,9,5,3,1,6,1,2015-16,,,2016,0
1626181,Norman Powell,Norman,1610612761,TOR,23.0,49,32,17,0.653,14.8,2.0,4.7,0.424,0.7,1.8,0.404,0.9,1.1,0.811,0.3,1.9,2.3,1.0,0.7,0.6,0.2,0.5,1.2,0.9,5.6,1.3,11.5,0,0,11.1,30,10,35,12,31,31,27,34,14,17,6,22,30,13,48,29,33,30,35,22,38,13,42,36,27,6,33,22,1,30,1,2015-16,,,2016,0
1626192,Pat Connaughton,Pat,1610612757,POR,23.0,34,17,17,0.5,4.2,0.4,1.4,0.265,0.1,0.6,0.238,0.1,0.1,1.0,0.3,0.6,0.9,0.3,0.3,0.1,0.0,0.1,0.2,0.1,1.1,-0.4,2.5,0,0,2.6,39,31,35,25,65,68,64,67,46,46,43,64,65,1,49,61,61,51,58,66,62,56,69,64,68,28,67,22,1,67,1,2015-16,,,2016,0
1626154,RJ Hunter,RJ,1610612738,BOS,22.0,36,21,15,0.583,8.7,1.0,2.7,0.367,0.5,1.8,0.302,0.2,0.2,0.857,0.1,1.0,1.0,0.4,0.3,0.4,0.1,0.1,0.8,0.3,2.7,-0.8,5.7,0,0,5.6,37,25,41,16,51,53,48,53,24,19,34,61,62,9,67,57,59,50,57,36,50,61,52,58,55,33,55,22,1,55,1,2015-16,,,2016,0
1626176,Rakeem Christmas,Rakeem,1610612754,IND,24.0,1,1,0,1.0,6.1,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,-10.0,5.2,0,0,5.0,72,67,72,1,59,25,58,1,53,62,53,65,66,65,21,73,60,65,67,67,62,65,45,66,38,73,58,22,1,56,1,2015-16,,,2016,0
1626173,Rashad Vaughn,Rashad,1610612749,MIL,19.0,70,30,40,0.429,14.3,1.2,3.8,0.305,0.6,2.1,0.293,0.2,0.2,0.8,0.2,1.1,1.3,0.6,0.4,0.4,0.2,0.4,1.0,0.3,3.1,-2.1,7.0,0,0,6.8,14,14,15,39,34,51,37,65,20,12,36,60,61,16,61,49,54,42,54,33,34,26,44,59,50,52,50,22,1,51,1,2015-16,,,2016,0
203526,Raul Neto,Raul,1610612762,UTA,24.0,81,40,41,0.494,18.5,2.2,5.2,0.431,0.8,2.0,0.395,0.6,0.9,0.743,0.2,1.3,1.5,2.1,1.3,0.8,0.0,0.3,1.5,1.3,5.9,0.9,11.9,0,0,11.9,2,6,14,29,21,21,20,31,13,14,8,35,39,29,56,46,49,10,10,13,61,27,30,17,20,13,29,22,1,25,1,2015-16,,,2016,0
1626158,Richaun Holmes,Richaun,1610612755,PHI,22.0,51,7,44,0.137,13.8,2.2,4.4,0.514,0.2,0.9,0.182,1.0,1.5,0.689,1.2,1.4,2.6,0.6,0.6,0.4,0.8,0.4,1.8,1.3,5.6,-1.0,12.6,0,0,11.4,29,49,11,67,36,20,30,14,43,37,49,18,19,43,15,41,29,40,37,37,7,22,19,20,25,37,24,22,1,28,1,2015-16,,,2016,0
1626178,Rondae Hollis-Jefferson,Rondae,1610612751,BKN,21.0,29,7,22,0.241,21.2,2.2,4.8,0.457,0.1,0.5,0.286,1.3,1.8,0.712,1.3,4.0,5.3,1.5,0.9,1.3,0.6,0.3,2.1,1.6,5.8,-2.1,19.1,2,0,16.5,42,49,30,60,15,23,26,24,48,49,37,12,13,41,13,7,8,17,19,1,12,40,12,10,21,53,9,15,1,11,1,2015-16,,,2016,0
1626257,Salah Mejri,Salah,1610612742,DAL,30.0,34,16,18,0.471,11.7,1.4,2.3,0.628,0.0,0.0,0.0,0.8,1.4,0.587,1.2,2.4,3.6,0.3,0.7,0.2,1.1,0.4,1.6,1.3,3.7,1.3,11.7,3,0,10.2,39,35,34,32,39,42,55,4,53,60,53,26,23,54,16,20,16,51,31,52,5,15,25,18,45,8,32,8,1,36,1,2015-16,,,2016,0
1626155,Sam Dekker,Sam,1610612745,HOU,22.0,3,1,2,0.333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-0.7,1.4,0,0,1.0,68,67,67,53,72,72,73,72,53,62,53,65,66,65,68,68,70,65,67,41,62,65,72,66,72,31,72,22,1,73,1,2015-16,,,2016,0
201619,Sasha Kaun,Sasha,1610612739,CLE,31.0,25,18,7,0.72,3.8,0.4,0.7,0.529,0.0,0.0,0.0,0.2,0.4,0.455,0.5,0.6,1.0,0.1,0.3,0.2,0.2,0.2,0.4,0.2,0.9,-0.1,3.1,0,0,2.8,47,30,52,8,67,69,71,12,53,62,53,59,54,61,36,62,58,61,60,58,39,45,63,61,69,24,65,22,1,65,1,2015-16,,,2016,0
1626169,Stanley Johnson,Stanley,1610612765,DET,20.0,73,37,36,0.507,23.1,3.1,8.2,0.375,0.9,2.8,0.307,1.1,1.4,0.784,0.8,3.4,4.2,1.6,1.6,0.8,0.2,0.5,2.4,1.1,8.1,-1.9,16.8,3,0,16.6,12,8,19,24,10,9,9,52,7,6,32,16,22,21,26,9,11,13,8,14,43,14,8,26,9,50,14,8,1,10,1,2015-16,,,2016,0
204456,T.J. McConnell,T.J.,1610612755,PHI,24.0,81,10,71,0.123,19.8,2.7,5.7,0.47,0.4,1.1,0.348,0.3,0.5,0.634,0.5,2.6,3.1,4.5,1.7,1.2,0.1,0.3,1.4,0.9,6.1,-3.4,18.7,0,0,16.7,2,41,1,68,20,12,14,21,31,33,20,52,53,51,34,18,27,2,6,3,49,37,35,35,16,63,10,22,1,9,1,2015-16,,,2016,0
1626179,Terry Rozier,Terry,1610612738,BOS,22.0,39,24,15,0.615,8.0,0.7,2.7,0.274,0.2,0.7,0.222,0.2,0.3,0.8,0.6,1.0,1.6,0.9,0.5,0.2,0.0,0.1,0.6,0.4,1.8,-1.2,5.3,0,0,4.9,32,23,41,14,54,61,49,66,44,42,45,58,60,16,31,56,46,31,48,59,60,63,59,54,61,39,56,22,1,57,1,2015-16,,,2016,0
203648,Thanasis Antetokounmpo,Thanasis,1610612752,NYK,23.0,2,1,1,0.5,3.1,1.5,2.0,0.75,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,-3.0,3.6,0,0,3.5,70,67,68,25,71,40,58,2,53,48,53,65,66,65,68,64,68,65,67,67,62,65,45,66,51,61,63,22,1,63,1,2015-16,,,2016,0
202353,Tibor Pleiss,Tibor,1610612762,UTA,26.0,12,7,5,0.583,6.8,0.9,2.1,0.44,0.0,0.2,0.0,0.2,0.2,1.0,0.5,0.8,1.3,0.2,0.7,0.1,0.2,0.3,1.6,0.1,2.0,-1.3,3.8,0,0,3.9,57,49,60,16,57,57,57,27,53,54,53,61,63,1,35,59,55,60,33,65,41,29,27,65,59,43,62,22,1,61,1,2015-16,,,2016,0
1626168,Trey Lyles,Trey,1610612762,UTA,20.0,80,38,42,0.475,17.3,2.4,5.5,0.438,0.6,1.6,0.383,0.7,1.0,0.695,0.7,3.0,3.7,0.7,0.8,0.3,0.2,0.2,1.4,1.0,6.1,-0.6,12.5,2,0,12.3,5,7,13,31,26,16,17,28,21,21,13,33,34,42,28,13,15,34,22,43,35,50,34,32,15,30,26,15,1,23,1,2015-16,,,2016,0
1626145,Tyus Jones,Tyus,1610612750,MIN,20.0,37,13,24,0.351,15.5,1.5,4.2,0.359,0.4,1.4,0.302,0.8,1.1,0.718,0.2,1.1,1.3,2.9,0.9,0.8,0.1,0.3,0.9,0.9,4.2,-3.6,12.0,0,0,10.7,36,39,28,52,29,38,34,57,27,24,33,32,32,39,58,51,53,6,20,12,55,32,50,33,37,64,28,22,1,32,1,2015-16,,,2016,0
1626161,Willie Cauley-Stein,Willie,1610612758,SAC,22.0,66,26,40,0.394,21.4,2.9,5.1,0.563,0.0,0.0,0.0,1.2,1.9,0.648,2.0,3.3,5.3,0.6,0.7,0.7,1.0,0.3,2.2,1.3,7.0,-1.2,18.7,3,0,16.3,16,22,15,45,13,11,22,9,53,59,53,15,11,49,5,11,7,41,29,17,6,29,10,15,12,40,11,8,1,12,1,2015-16,,,2016,0
203186,Willie Reed,Willie,1610612751,BKN,26.0,39,8,31,0.205,10.9,1.9,3.4,0.571,0.0,0.0,0.0,0.8,1.4,0.545,1.3,1.9,3.1,0.3,0.4,0.2,0.8,0.2,1.2,1.6,4.7,-2.1,11.2,0,0,9.9,32,46,24,64,42,32,40,7,53,62,53,29,20,55,14,31,26,54,53,59,8,43,41,11,32,51,35,22,1,37,1,2015-16,,,2016,0
204098,Xavier Munford,Xavier,1610612763,MEM,24.0,14,3,11,0.214,17.4,2.3,5.5,0.416,0.6,1.6,0.391,0.5,1.0,0.5,0.2,2.0,2.2,1.6,1.1,0.9,0.2,0.5,1.8,1.1,5.7,-1.8,13.1,0,0,12.4,55,60,49,62,25,19,16,41,17,20,9,42,35,58,55,27,36,15,17,9,37,12,20,27,22,49,21,22,1,21,1,2015-16,,,2016,0
1627773,AJ Hammons,AJ,1610612742,DAL,24.0,22,4,18,0.182,7.4,0.8,1.9,0.405,0.2,0.5,0.5,0.4,0.9,0.45,0.4,1.3,1.6,0.2,0.5,0.0,0.6,0.2,1.0,0.6,2.2,-0.2,5.9,0,0,5.5,55,74,38,85,73,69,69,48,54,63,3,58,38,76,46,47,51,79,60,80,7,50,60,58,69,31,68,23,2,68,1,2016-17,,,2017,0
203518,Alex Abrines,Alex,1610612760,OKC,23.0,68,37,31,0.544,15.5,2.0,5.0,0.393,1.4,3.6,0.381,0.6,0.7,0.898,0.3,1.0,1.3,0.6,0.5,0.5,0.1,0.1,1.7,0.8,6.0,0.0,9.9,0,0,10.5,18,10,22,29,35,31,27,57,4,6,13,39,54,9,59,64,63,58,57,23,59,65,27,51,24,23,40,23,2,33,1,2016-17,,,2017,0
1627816,Alex Poythress,Alex,1610612755,PHI,23.0,6,0,6,0.0,26.1,4.2,9.0,0.463,1.0,3.2,0.316,1.3,1.7,0.8,1.8,3.0,4.8,0.8,0.5,0.5,0.3,0.7,2.3,1.3,10.7,-6.0,19.7,0,0,19.0,78,86,70,86,4,3,4,21,11,8,38,12,15,25,4,8,5,39,54,26,28,5,7,19,3,84,6,23,2,5,1,2016-17,,,2017,0
1626150,Andrew Harrison,Andrew,1610612763,MEM,22.0,72,38,34,0.528,20.5,1.6,5.0,0.325,0.6,2.2,0.276,2.1,2.7,0.763,0.3,1.6,1.9,2.8,1.2,0.7,0.3,0.4,2.7,2.2,5.9,-0.4,14.2,0,0,13.2,14,7,20,32,13,38,28,74,27,21,51,3,4,37,54,39,43,4,16,9,33,24,4,5,26,34,18,23,2,18,1,2016-17,,,2017,0
1627791,Ben Bentil,Ben,1610612742,DAL,22.0,3,2,1,0.667,3.3,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.3,0.0,0.0,0.0,0.3,0.3,0.0,-4.0,0.5,0,0,0.7,85,78,85,13,85,86,85,86,71,67,71,82,84,82,86,74,84,84,70,82,75,79,80,74,86,77,88,23,2,88,1,2016-17,,,2017,0
1627742,Brandon Ingram,Brandon,1610612747,LAL,19.0,79,26,53,0.329,28.9,3.5,8.7,0.402,0.7,2.4,0.294,1.7,2.7,0.621,0.8,3.2,4.0,2.1,1.5,0.6,0.5,0.6,2.0,2.4,9.4,-4.8,19.1,0,0,18.3,7,25,3,66,1,8,6,50,20,16,44,5,3,62,20,5,10,12,7,16,16,6,12,2,8,81,7,23,2,8,1,2016-17,,,2017,0
1627744,Brice Johnson,Brice,1610612746,LAC,23.0,3,1,2,0.333,3.1,0.7,2.3,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,1.0,0.3,0.3,0.7,0.3,0.3,0.0,0.0,1.3,2.3,5.7,0,0,4.7,85,84,81,62,87,74,66,78,71,77,71,82,84,82,49,74,71,69,70,12,28,31,86,85,78,3,69,23,2,70,1,2016-17,,,2017,0
1627854,Bryn Forbes,Bryn,1610612759,SAS,23.0,36,24,12,0.667,7.9,1.0,2.8,0.364,0.5,1.5,0.321,0.1,0.2,0.833,0.1,0.6,0.6,0.6,0.3,0.0,0.0,0.1,0.6,0.1,2.6,-1.4,4.1,0,0,4.4,41,29,56,13,70,62,57,66,36,38,34,78,80,18,84,79,85,53,75,81,75,73,75,81,67,51,77,23,2,73,1,2016-17,,,2017,0
1627741,Buddy Hield,Buddy,1610612758,SAC,24.0,82,31,51,0.378,23.0,4.0,9.4,0.426,1.8,4.6,0.391,0.8,0.9,0.842,0.4,2.9,3.3,1.5,1.2,0.5,0.1,0.5,1.4,0.8,10.6,-2.6,17.2,0,0,18.3,1,16,5,56,8,4,3,38,1,1,10,33,36,16,39,12,16,23,14,36,60,10,41,50,4,67,12,23,2,9,2,2016-17,,,2017,0
1627747,Caris LeVert,Caris,1610612751,BKN,22.0,57,15,42,0.263,21.7,3.0,6.7,0.45,1.0,3.2,0.321,1.2,1.6,0.72,0.4,2.9,3.3,1.9,1.0,0.9,0.1,0.2,1.6,1.5,8.2,-1.6,17.0,0,0,16.5,25,43,12,76,10,15,12,28,9,7,36,19,17,43,42,11,14,16,24,6,56,46,29,12,12,57,13,23,2,11,1,2016-17,,,2017,0
1626184,Chasson Randle,Chasson,1610612752,NYK,24.0,26,8,18,0.308,11.5,1.5,3.8,0.408,0.6,1.8,0.34,1.6,1.7,0.953,0.2,1.0,1.2,1.3,0.7,0.3,0.1,0.3,1.5,1.4,5.3,-0.4,9.2,0,0,9.3,53,59,38,69,53,40,41,46,24,29,23,7,16,6,63,64,64,26,38,47,66,29,34,14,32,35,41,23,2,42,2,2016-17,,,2017,0
1627767,Cheick Diallo,Cheick,1610612740,NOP,20.0,17,9,8,0.529,11.7,2.1,4.5,0.474,0.0,0.0,0.0,0.9,1.2,0.714,1.4,2.9,4.3,0.2,0.4,0.2,0.4,0.2,1.0,0.9,5.1,-3.1,12.2,3,0,10.9,66,55,66,31,51,26,32,19,71,77,71,28,26,44,8,10,7,73,62,58,19,62,55,37,34,73,26,6,2,31,1,2016-17,,,2017,0
1627778,Chinanu Onuaku,Chinanu,1610612745,HOU,20.0,5,2,3,0.4,10.3,1.0,1.4,0.714,0.0,0.0,0.0,0.8,0.8,1.0,0.4,1.6,2.0,0.6,0.8,0.6,0.2,0.0,1.2,0.4,2.8,-9.0,7.7,0,0,7.0,80,78,76,51,55,62,79,2,71,77,71,32,48,1,43,37,39,54,33,18,42,79,46,70,61,87,55,23,2,55,1,2016-17,,,2017,0
1627745,Damian Jones,Damian,1610612744,GSW,22.0,10,7,3,0.7,8.5,0.8,1.6,0.5,0.0,0.0,0.0,0.3,1.0,0.3,0.9,1.4,2.3,0.0,0.6,0.1,0.4,0.1,1.5,0.6,1.9,-2.8,5.6,0,0,5.2,73,64,76,11,66,68,74,15,71,77,71,67,34,81,17,42,34,84,45,76,21,69,34,57,74,69,70,23,2,69,1,2016-17,,,2017,0
1627849,Daniel Ochefu,Daniel,1610612764,WAS,23.0,19,12,7,0.632,3.9,0.6,1.4,0.444,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.9,1.2,0.2,0.2,0.1,0.0,0.2,0.9,0.2,1.3,-1.6,3.0,0,0,2.8,61,49,68,21,81,76,78,31,71,77,71,82,82,82,60,71,65,81,82,74,75,55,64,79,79,55,81,23,2,81,1,2016-17,,,2017,0
1627863,Danuel House Jr.,Danuel,1610612764,WAS,24.0,1,0,1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0,0,1.0,88,86,85,86,88,86,88,86,71,77,71,82,84,82,86,64,71,84,85,82,75,79,86,85,86,24,85,23,2,86,1,2016-17,,,2017,0
